"region";"civilstånd";"ålder";"kön";"2014"
"23 Jämtlands län";"änkor/änklingar";"25-29 år";"kvinnor";3
"23 Jämtlands län";"änkor/änklingar";"30-34 år";"män";3
"23 Jämtlands län";"änkor/änklingar";"30-34 år";"kvinnor";9
"23 Jämtlands län";"änkor/änklingar";"35-39 år";"män";5
"23 Jämtlands län";"änkor/änklingar";"35-39 år";"kvinnor";17
"23 Jämtlands län";"änkor/änklingar";"40-44 år";"män";5
"23 Jämtlands län";"änkor/änklingar";"40-44 år";"kvinnor";32
"23 Jämtlands län";"änkor/änklingar";"45-49 år";"män";9
"23 Jämtlands län";"änkor/änklingar";"45-49 år";"kvinnor";42
"23 Jämtlands län";"änkor/änklingar";"50-54 år";"män";25
"23 Jämtlands län";"änkor/änklingar";"50-54 år";"kvinnor";66
"23 Jämtlands län";"änkor/änklingar";"55-59 år";"män";27
"23 Jämtlands län";"änkor/änklingar";"55-59 år";"kvinnor";102
"23 Jämtlands län";"änkor/änklingar";"60-64 år";"män";63
"23 Jämtlands län";"änkor/änklingar";"60-64 år";"kvinnor";217
"23 Jämtlands län";"änkor/änklingar";"65-69 år";"män";132
"23 Jämtlands län";"änkor/änklingar";"65-69 år";"kvinnor";409
"23 Jämtlands län";"änkor/änklingar";"70-74 år";"män";219
"23 Jämtlands län";"änkor/änklingar";"70-74 år";"kvinnor";633
"23 Jämtlands län";"änkor/änklingar";"75-79 år";"män";279
"23 Jämtlands län";"änkor/änklingar";"75-79 år";"kvinnor";891
"23 Jämtlands län";"änkor/änklingar";"80-84 år";"män";284
"23 Jämtlands län";"änkor/änklingar";"80-84 år";"kvinnor";1110
"23 Jämtlands län";"änkor/änklingar";"85-89 år";"män";260
"23 Jämtlands län";"änkor/änklingar";"85-89 år";"kvinnor";1031
"23 Jämtlands län";"änkor/änklingar";"90-94 år";"män";157
"23 Jämtlands län";"änkor/änklingar";"90-94 år";"kvinnor";651
"23 Jämtlands län";"änkor/änklingar";"95-99 år";"män";37
"23 Jämtlands län";"änkor/änklingar";"95-99 år";"kvinnor";177
"23 Jämtlands län";"änkor/änklingar";"100+ år";"män";1
"23 Jämtlands län";"änkor/änklingar";"100+ år";"kvinnor";18
"24 Västerbottens län";"ogifta";"0-4 år";"män";7537
"24 Västerbottens län";"ogifta";"0-4 år";"kvinnor";7067
"24 Västerbottens län";"ogifta";"5-9 år";"män";7467
"24 Västerbottens län";"ogifta";"5-9 år";"kvinnor";7038
"24 Västerbottens län";"ogifta";"10-14 år";"män";6788
"24 Västerbottens län";"ogifta";"10-14 år";"kvinnor";6634
"24 Västerbottens län";"ogifta";"15-19 år";"män";7515
"24 Västerbottens län";"ogifta";"15-19 år";"kvinnor";6829
"24 Västerbottens län";"ogifta";"20-24 år";"män";10881
"24 Västerbottens län";"ogifta";"20-24 år";"kvinnor";10023
"24 Västerbottens län";"ogifta";"25-29 år";"män";8909
"24 Västerbottens län";"ogifta";"25-29 år";"kvinnor";7102
"24 Västerbottens län";"ogifta";"30-34 år";"män";6065
"24 Västerbottens län";"ogifta";"30-34 år";"kvinnor";4531
"24 Västerbottens län";"ogifta";"35-39 år";"män";4513
"24 Västerbottens län";"ogifta";"35-39 år";"kvinnor";3385
"24 Västerbottens län";"ogifta";"40-44 år";"män";3824
"24 Västerbottens län";"ogifta";"40-44 år";"kvinnor";2943
"24 Västerbottens län";"ogifta";"45-49 år";"män";3577
"24 Västerbottens län";"ogifta";"45-49 år";"kvinnor";2824
"24 Västerbottens län";"ogifta";"50-54 år";"män";2923
"24 Västerbottens län";"ogifta";"50-54 år";"kvinnor";2127
"24 Västerbottens län";"ogifta";"55-59 år";"män";2434
"24 Västerbottens län";"ogifta";"55-59 år";"kvinnor";1710
"24 Västerbottens län";"ogifta";"60-64 år";"män";1827
"24 Västerbottens län";"ogifta";"60-64 år";"kvinnor";1273
"24 Västerbottens län";"ogifta";"65-69 år";"män";1507
"24 Västerbottens län";"ogifta";"65-69 år";"kvinnor";1007
"24 Västerbottens län";"ogifta";"70-74 år";"män";864
"24 Västerbottens län";"ogifta";"70-74 år";"kvinnor";545
"24 Västerbottens län";"ogifta";"75-79 år";"män";475
"24 Västerbottens län";"ogifta";"75-79 år";"kvinnor";320
"24 Västerbottens län";"ogifta";"80-84 år";"män";292
"24 Västerbottens län";"ogifta";"80-84 år";"kvinnor";199
"24 Västerbottens län";"ogifta";"85-89 år";"män";150
"24 Västerbottens län";"ogifta";"85-89 år";"kvinnor";124
"24 Västerbottens län";"ogifta";"90-94 år";"män";48
"24 Västerbottens län";"ogifta";"90-94 år";"kvinnor";47
"24 Västerbottens län";"ogifta";"95-99 år";"män";5
"24 Västerbottens län";"ogifta";"95-99 år";"kvinnor";15
"24 Västerbottens län";"ogifta";"100+ år";"män";1
"24 Västerbottens län";"ogifta";"100+ år";"kvinnor";2
"24 Västerbottens län";"gifta";"0-4 år";"män";0
"24 Västerbottens län";"gifta";"0-4 år";"kvinnor";0
"24 Västerbottens län";"gifta";"5-9 år";"män";0
"24 Västerbottens län";"gifta";"5-9 år";"kvinnor";0
"24 Västerbottens län";"gifta";"10-14 år";"män";0
"24 Västerbottens län";"gifta";"10-14 år";"kvinnor";0
"24 Västerbottens län";"gifta";"15-19 år";"män";4
"24 Västerbottens län";"gifta";"15-19 år";"kvinnor";11
"24 Västerbottens län";"gifta";"20-24 år";"män";176
"24 Västerbottens län";"gifta";"20-24 år";"kvinnor";357
"24 Västerbottens län";"gifta";"25-29 år";"män";870
"24 Västerbottens län";"gifta";"25-29 år";"kvinnor";1388
"24 Västerbottens län";"gifta";"30-34 år";"män";2086
"24 Västerbottens län";"gifta";"30-34 år";"kvinnor";2722
"24 Västerbottens län";"gifta";"35-39 år";"män";3142
"24 Västerbottens län";"gifta";"35-39 år";"kvinnor";3553
"24 Västerbottens län";"gifta";"40-44 år";"män";3708
"24 Västerbottens län";"gifta";"40-44 år";"kvinnor";3951
"24 Västerbottens län";"gifta";"45-49 år";"män";4019
"24 Västerbottens län";"gifta";"45-49 år";"kvinnor";4124
"24 Västerbottens län";"gifta";"50-54 år";"män";3902
"24 Västerbottens län";"gifta";"50-54 år";"kvinnor";4118
"24 Västerbottens län";"gifta";"55-59 år";"män";4367
"24 Västerbottens län";"gifta";"55-59 år";"kvinnor";4623
"24 Västerbottens län";"gifta";"60-64 år";"män";4888
"24 Västerbottens län";"gifta";"60-64 år";"kvinnor";4802
"24 Västerbottens län";"gifta";"65-69 år";"män";5377
"24 Västerbottens län";"gifta";"65-69 år";"kvinnor";4922
"24 Västerbottens län";"gifta";"70-74 år";"män";3999
"24 Västerbottens län";"gifta";"70-74 år";"kvinnor";3703
"24 Västerbottens län";"gifta";"75-79 år";"män";3008
"24 Västerbottens län";"gifta";"75-79 år";"kvinnor";2491
"24 Västerbottens län";"gifta";"80-84 år";"män";1894
"24 Västerbottens län";"gifta";"80-84 år";"kvinnor";1264
"24 Västerbottens län";"gifta";"85-89 år";"män";963
"24 Västerbottens län";"gifta";"85-89 år";"kvinnor";466
"24 Västerbottens län";"gifta";"90-94 år";"män";235
"24 Västerbottens län";"gifta";"90-94 år";"kvinnor";89
"24 Västerbottens län";"gifta";"95-99 år";"män";22
"24 Västerbottens län";"gifta";"95-99 år";"kvinnor";3
"24 Västerbottens län";"gifta";"100+ år";"män";0
"24 Västerbottens län";"gifta";"100+ år";"kvinnor";1
"24 Västerbottens län";"skilda";"0-4 år";"män";0
"24 Västerbottens län";"skilda";"0-4 år";"kvinnor";0
"24 Västerbottens län";"skilda";"5-9 år";"män";0
"24 Västerbottens län";"skilda";"5-9 år";"kvinnor";0
"24 Västerbottens län";"skilda";"10-14 år";"män";0
"24 Västerbottens län";"skilda";"10-14 år";"kvinnor";0
"24 Västerbottens län";"skilda";"15-19 år";"män";0
"24 Västerbottens län";"skilda";"15-19 år";"kvinnor";0
"24 Västerbottens län";"skilda";"20-24 år";"män";12
"24 Västerbottens län";"skilda";"20-24 år";"kvinnor";27
"24 Västerbottens län";"skilda";"25-29 år";"män";71
"24 Västerbottens län";"skilda";"25-29 år";"kvinnor";134
"24 Västerbottens län";"skilda";"30-34 år";"män";209
"24 Västerbottens län";"skilda";"30-34 år";"kvinnor";311
"24 Västerbottens län";"skilda";"35-39 år";"män";321
"24 Västerbottens län";"skilda";"35-39 år";"kvinnor";445
"24 Västerbottens län";"skilda";"40-44 år";"män";547
"24 Västerbottens län";"skilda";"40-44 år";"kvinnor";762
"24 Västerbottens län";"skilda";"45-49 år";"män";873
"24 Västerbottens län";"skilda";"45-49 år";"kvinnor";1222
"24 Västerbottens län";"skilda";"50-54 år";"män";1144
"24 Västerbottens län";"skilda";"50-54 år";"kvinnor";1384
"24 Västerbottens län";"skilda";"55-59 år";"män";1317
"24 Västerbottens län";"skilda";"55-59 år";"kvinnor";1502
"24 Västerbottens län";"skilda";"60-64 år";"män";1293
"24 Västerbottens län";"skilda";"60-64 år";"kvinnor";1341
"24 Västerbottens län";"skilda";"65-69 år";"män";1338
"24 Västerbottens län";"skilda";"65-69 år";"kvinnor";1440
"24 Västerbottens län";"skilda";"70-74 år";"män";989
"24 Västerbottens län";"skilda";"70-74 år";"kvinnor";1136
"24 Västerbottens län";"skilda";"75-79 år";"män";591
"24 Västerbottens län";"skilda";"75-79 år";"kvinnor";705
"24 Västerbottens län";"skilda";"80-84 år";"män";309
"24 Västerbottens län";"skilda";"80-84 år";"kvinnor";478
"24 Västerbottens län";"skilda";"85-89 år";"män";136
"24 Västerbottens län";"skilda";"85-89 år";"kvinnor";190
"24 Västerbottens län";"skilda";"90-94 år";"män";25
"24 Västerbottens län";"skilda";"90-94 år";"kvinnor";78
"24 Västerbottens län";"skilda";"95-99 år";"män";4
"24 Västerbottens län";"skilda";"95-99 år";"kvinnor";11
"24 Västerbottens län";"skilda";"100+ år";"män";0
"24 Västerbottens län";"skilda";"100+ år";"kvinnor";0
"24 Västerbottens län";"änkor/änklingar";"0-4 år";"män";0
"24 Västerbottens län";"änkor/änklingar";"0-4 år";"kvinnor";0
"24 Västerbottens län";"änkor/änklingar";"5-9 år";"män";0
"24 Västerbottens län";"änkor/änklingar";"5-9 år";"kvinnor";0
"24 Västerbottens län";"änkor/änklingar";"10-14 år";"män";0
"24 Västerbottens län";"änkor/änklingar";"10-14 år";"kvinnor";0
"24 Västerbottens län";"änkor/änklingar";"15-19 år";"män";0
"24 Västerbottens län";"änkor/änklingar";"15-19 år";"kvinnor";0
"24 Västerbottens län";"änkor/änklingar";"20-24 år";"män";0
"24 Västerbottens län";"änkor/änklingar";"20-24 år";"kvinnor";1
"24 Västerbottens län";"änkor/änklingar";"25-29 år";"män";0
"24 Västerbottens län";"änkor/änklingar";"25-29 år";"kvinnor";2
"24 Västerbottens län";"änkor/änklingar";"30-34 år";"män";2
"24 Västerbottens län";"änkor/änklingar";"30-34 år";"kvinnor";8
"24 Västerbottens län";"änkor/änklingar";"35-39 år";"män";6
"24 Västerbottens län";"änkor/änklingar";"35-39 år";"kvinnor";28
"24 Västerbottens län";"änkor/änklingar";"40-44 år";"män";6
"24 Västerbottens län";"änkor/änklingar";"40-44 år";"kvinnor";50
"24 Västerbottens län";"änkor/änklingar";"45-49 år";"män";28
"24 Västerbottens län";"änkor/änklingar";"45-49 år";"kvinnor";59
"24 Västerbottens län";"änkor/änklingar";"50-54 år";"män";43
"24 Västerbottens län";"änkor/änklingar";"50-54 år";"kvinnor";121
"24 Västerbottens län";"änkor/änklingar";"55-59 år";"män";89
"24 Västerbottens län";"änkor/änklingar";"55-59 år";"kvinnor";242
"24 Västerbottens län";"änkor/änklingar";"60-64 år";"män";123
"24 Västerbottens län";"änkor/änklingar";"60-64 år";"kvinnor";429
"24 Västerbottens län";"änkor/änklingar";"65-69 år";"män";278
"24 Västerbottens län";"änkor/änklingar";"65-69 år";"kvinnor";808
"24 Västerbottens län";"änkor/änklingar";"70-74 år";"män";408
"24 Västerbottens län";"änkor/änklingar";"70-74 år";"kvinnor";1265
"24 Västerbottens län";"änkor/änklingar";"75-79 år";"män";483
"24 Västerbottens län";"änkor/änklingar";"75-79 år";"kvinnor";1781
"24 Västerbottens län";"änkor/änklingar";"80-84 år";"män";567
"24 Västerbottens län";"änkor/änklingar";"80-84 år";"kvinnor";2228
"24 Västerbottens län";"änkor/änklingar";"85-89 år";"män";504
"24 Västerbottens län";"änkor/änklingar";"85-89 år";"kvinnor";2140
"24 Västerbottens län";"änkor/änklingar";"90-94 år";"män";289
"24 Västerbottens län";"änkor/änklingar";"90-94 år";"kvinnor";1093
"24 Västerbottens län";"änkor/änklingar";"95-99 år";"män";53
"24 Västerbottens län";"änkor/änklingar";"95-99 år";"kvinnor";252
"24 Västerbottens län";"änkor/änklingar";"100+ år";"män";4
"24 Västerbottens län";"änkor/änklingar";"100+ år";"kvinnor";32
"25 Norrbottens län";"ogifta";"0-4 år";"män";6384
"25 Norrbottens län";"ogifta";"0-4 år";"kvinnor";6089
"25 Norrbottens län";"ogifta";"5-9 år";"män";6591
"25 Norrbottens län";"ogifta";"5-9 år";"kvinnor";6034
"25 Norrbottens län";"ogifta";"10-14 år";"män";6462
"25 Norrbottens län";"ogifta";"10-14 år";"kvinnor";6254
"25 Norrbottens län";"ogifta";"15-19 år";"män";7148
"25 Norrbottens län";"ogifta";"15-19 år";"kvinnor";6271
"25 Norrbottens län";"ogifta";"20-24 år";"män";9836
"25 Norrbottens län";"ogifta";"20-24 år";"kvinnor";7611
"25 Norrbottens län";"ogifta";"25-29 år";"män";7458
"25 Norrbottens län";"ogifta";"25-29 år";"kvinnor";5479
"25 Norrbottens län";"ogifta";"30-34 år";"män";5072
"25 Norrbottens län";"ogifta";"30-34 år";"kvinnor";3529
"25 Norrbottens län";"ogifta";"35-39 år";"män";3825
"25 Norrbottens län";"ogifta";"35-39 år";"kvinnor";2817
"25 Norrbottens län";"ogifta";"40-44 år";"män";3843
"25 Norrbottens län";"ogifta";"40-44 år";"kvinnor";2993
"25 Norrbottens län";"ogifta";"45-49 år";"män";3950
"25 Norrbottens län";"ogifta";"45-49 år";"kvinnor";2967
"25 Norrbottens län";"ogifta";"50-54 år";"män";3339
"25 Norrbottens län";"ogifta";"50-54 år";"kvinnor";2419
"25 Norrbottens län";"ogifta";"55-59 år";"män";2762
"25 Norrbottens län";"ogifta";"55-59 år";"kvinnor";1890
"25 Norrbottens län";"ogifta";"60-64 år";"män";2304
"25 Norrbottens län";"ogifta";"60-64 år";"kvinnor";1456
"25 Norrbottens län";"ogifta";"65-69 år";"män";1756
"25 Norrbottens län";"ogifta";"65-69 år";"kvinnor";1089
"25 Norrbottens län";"ogifta";"70-74 år";"män";1003
"25 Norrbottens län";"ogifta";"70-74 år";"kvinnor";560
"25 Norrbottens län";"ogifta";"75-79 år";"män";589
"25 Norrbottens län";"ogifta";"75-79 år";"kvinnor";391
"25 Norrbottens län";"ogifta";"80-84 år";"män";313
"25 Norrbottens län";"ogifta";"80-84 år";"kvinnor";230
"25 Norrbottens län";"ogifta";"85-89 år";"män";166
"25 Norrbottens län";"ogifta";"85-89 år";"kvinnor";147
"25 Norrbottens län";"ogifta";"90-94 år";"män";32
"25 Norrbottens län";"ogifta";"90-94 år";"kvinnor";60
"25 Norrbottens län";"ogifta";"95-99 år";"män";11
"25 Norrbottens län";"ogifta";"95-99 år";"kvinnor";11
"25 Norrbottens län";"ogifta";"100+ år";"män";1
"25 Norrbottens län";"ogifta";"100+ år";"kvinnor";3
"25 Norrbottens län";"gifta";"0-4 år";"män";0
"25 Norrbottens län";"gifta";"0-4 år";"kvinnor";0
"25 Norrbottens län";"gifta";"5-9 år";"män";0
"25 Norrbottens län";"gifta";"5-9 år";"kvinnor";0
"25 Norrbottens län";"gifta";"10-14 år";"män";0
"25 Norrbottens län";"gifta";"10-14 år";"kvinnor";0
"25 Norrbottens län";"gifta";"15-19 år";"män";5
"25 Norrbottens län";"gifta";"15-19 år";"kvinnor";14
"25 Norrbottens län";"gifta";"20-24 år";"män";162
"25 Norrbottens län";"gifta";"20-24 år";"kvinnor";324
"25 Norrbottens län";"gifta";"25-29 år";"män";796
"25 Norrbottens län";"gifta";"25-29 år";"kvinnor";1292
"25 Norrbottens län";"gifta";"30-34 år";"män";1706
"25 Norrbottens län";"gifta";"30-34 år";"kvinnor";2189
"25 Norrbottens län";"gifta";"35-39 år";"män";2506
"25 Norrbottens län";"gifta";"35-39 år";"kvinnor";2902
"25 Norrbottens län";"gifta";"40-44 år";"män";3280
"25 Norrbottens län";"gifta";"40-44 år";"kvinnor";3646
"25 Norrbottens län";"gifta";"45-49 år";"män";3850
"25 Norrbottens län";"gifta";"45-49 år";"kvinnor";3910
"25 Norrbottens län";"gifta";"50-54 år";"män";3831
"25 Norrbottens län";"gifta";"50-54 år";"kvinnor";4054
"25 Norrbottens län";"gifta";"55-59 år";"män";4223
"25 Norrbottens län";"gifta";"55-59 år";"kvinnor";4532
"25 Norrbottens län";"gifta";"60-64 år";"män";4792
"25 Norrbottens län";"gifta";"60-64 år";"kvinnor";4744
"25 Norrbottens län";"gifta";"65-69 år";"män";5372
"25 Norrbottens län";"gifta";"65-69 år";"kvinnor";5122
"25 Norrbottens län";"gifta";"70-74 år";"män";4371
"25 Norrbottens län";"gifta";"70-74 år";"kvinnor";3828
"25 Norrbottens län";"gifta";"75-79 år";"män";3134
"25 Norrbottens län";"gifta";"75-79 år";"kvinnor";2654
"25 Norrbottens län";"gifta";"80-84 år";"män";2067
"25 Norrbottens län";"gifta";"80-84 år";"kvinnor";1314
"25 Norrbottens län";"gifta";"85-89 år";"män";877
"25 Norrbottens län";"gifta";"85-89 år";"kvinnor";452
"25 Norrbottens län";"gifta";"90-94 år";"män";239
"25 Norrbottens län";"gifta";"90-94 år";"kvinnor";59
"25 Norrbottens län";"gifta";"95-99 år";"män";12
"25 Norrbottens län";"gifta";"95-99 år";"kvinnor";2
"25 Norrbottens län";"gifta";"100+ år";"män";2
"25 Norrbottens län";"gifta";"100+ år";"kvinnor";1
"25 Norrbottens län";"skilda";"0-4 år";"män";0
"25 Norrbottens län";"skilda";"0-4 år";"kvinnor";0
"25 Norrbottens län";"skilda";"5-9 år";"män";0
"25 Norrbottens län";"skilda";"5-9 år";"kvinnor";0
"25 Norrbottens län";"skilda";"10-14 år";"män";0
"25 Norrbottens län";"skilda";"10-14 år";"kvinnor";0
"25 Norrbottens län";"skilda";"15-19 år";"män";0
"25 Norrbottens län";"skilda";"15-19 år";"kvinnor";0
"25 Norrbottens län";"skilda";"20-24 år";"män";10
"25 Norrbottens län";"skilda";"20-24 år";"kvinnor";22
"25 Norrbottens län";"skilda";"25-29 år";"män";55
"25 Norrbottens län";"skilda";"25-29 år";"kvinnor";116
"25 Norrbottens län";"skilda";"30-34 år";"män";184
"25 Norrbottens län";"skilda";"30-34 år";"kvinnor";282
"25 Norrbottens län";"skilda";"35-39 år";"män";337
"25 Norrbottens län";"skilda";"35-39 år";"kvinnor";464
"25 Norrbottens län";"skilda";"40-44 år";"män";568
"25 Norrbottens län";"skilda";"40-44 år";"kvinnor";819
"25 Norrbottens län";"skilda";"45-49 år";"män";972
"25 Norrbottens län";"skilda";"45-49 år";"kvinnor";1276
"25 Norrbottens län";"skilda";"50-54 år";"män";1265
"25 Norrbottens län";"skilda";"50-54 år";"kvinnor";1509
"25 Norrbottens län";"skilda";"55-59 år";"män";1483
"25 Norrbottens län";"skilda";"55-59 år";"kvinnor";1678
"25 Norrbottens län";"skilda";"60-64 år";"män";1464
"25 Norrbottens län";"skilda";"60-64 år";"kvinnor";1571
"25 Norrbottens län";"skilda";"65-69 år";"män";1531
"25 Norrbottens län";"skilda";"65-69 år";"kvinnor";1656
"25 Norrbottens län";"skilda";"70-74 år";"män";1174
"25 Norrbottens län";"skilda";"70-74 år";"kvinnor";1233
"25 Norrbottens län";"skilda";"75-79 år";"män";765
"25 Norrbottens län";"skilda";"75-79 år";"kvinnor";892
"25 Norrbottens län";"skilda";"80-84 år";"män";417
"25 Norrbottens län";"skilda";"80-84 år";"kvinnor";525
"25 Norrbottens län";"skilda";"85-89 år";"män";140
"25 Norrbottens län";"skilda";"85-89 år";"kvinnor";243
"25 Norrbottens län";"skilda";"90-94 år";"män";35
"25 Norrbottens län";"skilda";"90-94 år";"kvinnor";67
